GenomicLocus	IndSigSNP	chr	bp	snp	DateAddedToCatalog	PMID	FirstAuth	Date	Journal	Link	Study	Trait	InitialN	ReplicationN	Region	ReportedGene	MappedGene	UpGene	DownGene	SNP_Gene_ID	UpGeneDist	DownGeneDist	Strongest	SNPs	marged	SNP_ID_cur	Context	intergenic	RiskAF	P	Pmlog	Ptext	OrBeta	95CI	Platform	CNV
3	rs28688825	6	32587157	rs28688825	2020-04-17	31669095	Zhu Z	2019-10-24	J Allergy Clin Immunol	www.ncbi.nlm.nih.gov/pubmed/31669095	Shared Genetic and Experimental Links between Obesity-Related Traits and Asthma Subtypes in UK Biobank.	Asthma (adult onset)	33,418 European ancestry cases, 393,186 European ancestry controls	NA	6p21.32	NR	HLA-DRB1 - HLA-DQA1	ENSG00000206240	ENSG00000196735		29532	8799	rs28688825-?	rs28688825	0	28688825	intergenic_variant	1	NR	9E-24	23.0457574905607		NA		Affymetrix [~ 8270000] (imputed)	N
3	rs9273524	6	32587391	rs9271383	2023-03-31	36914875	Shrine N	2023-03-13	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/36914875	Multi-ancestry genome-wide association analyses improve resolution of genes and pathways influencing lung function and chronic obstructive pulmonary disease risk.	Lung function (FEV1/FVC)	468,062 European ancestry individuals, 8,590 African ancestry individuals, 85,279 East Asian ancestry individuals, 4,270 South Asian ancestry individuals, 14,668 Hispanic or Latin American individuals	NA	6p21.32		HLA-DRB1 - HLA-DQA1	ENSG00000206240	ENSG00000196735		29766	8565	rs9271383-T	rs9271383	0	9271383	intergenic_variant	1	0.577	1E-33	33		12.095	z score decrease	Affymetrix, Illumina [66484182] (imputed)	N
3	rs9273079	6	32588630	rs9271469	2021-10-22	34212547	An J	2021-07-01	Allergy Asthma Immunol Res	www.ncbi.nlm.nih.gov/pubmed/34212547	Genome-Wide Association Study of Korean Asthmatics: A Comparison With UK Asthmatics.	Adult asthma	1,386 Korean ancestry cases, 5,205 Korean ancestry controls	NA	6p21.32		HLA-DRB1 - HLA-DQA1	ENSG00000206240	ENSG00000196735		31005	7326	rs9271469-C	rs9271469	0	9271469	intergenic_variant	1	0.28	4E-8	7.39794000867204		1.33	[1.2-1.48]	Affymetrix [4922160] (imputed)	N
3	rs78496075	6	32588713	rs76815088	2022-02-08	35074870	Chia R	2022-02-01	Proc Natl Acad Sci U S A	www.ncbi.nlm.nih.gov/pubmed/35074870	Identification of genetic risk loci and prioritization of genes and pathways for myasthenia gravis: a genome-wide association study.	Myasthenia gravis	1,873 European ancestry cases, 36,370 European ancestry controls	7,412 European ancestry individuals	6p21.32		HLA-DRB1 - HLA-DQA1	ENSG00000206240	ENSG00000196735		31088	7243	rs76815088-C	rs76815088	0	76815088	intergenic_variant	1	0.061	6E-16	15.2218487496164		0.42	[0.34-0.52]	Illumina [24006246] (imputed)	N
3	rs199707618	6	32589217	rs34104805	2020-04-17	31669095	Zhu Z	2019-10-24	J Allergy Clin Immunol	www.ncbi.nlm.nih.gov/pubmed/31669095	Shared Genetic and Experimental Links between Obesity-Related Traits and Asthma Subtypes in UK Biobank.	Atopic asthma	23,982 European ancestry cases, 393,169 European ancestry controls	NA	6p21.32	NR	HLA-DRB1 - HLA-DQA1	ENSG00000206240	ENSG00000196735		31592	6739	rs34104805-?	rs34104805	0	34104805	intergenic_variant	1	NR	1E-13	13		NA		Affymetrix [~ 8270000] (imputed)	N
3	rs199707618	6	32589217	rs34104805	2020-04-17	31669095	Zhu Z	2019-10-24	J Allergy Clin Immunol	www.ncbi.nlm.nih.gov/pubmed/31669095	Shared Genetic and Experimental Links between Obesity-Related Traits and Asthma Subtypes in UK Biobank.	Asthma (childhood onset)	13,435 European ancestry cases, 393,186 European ancestry controls	NA	6p21.32	NR	HLA-DRB1 - HLA-DQA1	ENSG00000206240	ENSG00000196735		31592	6739	rs34104805-?	rs34104805	0	34104805	intergenic_variant	1	NR	4E-17	16.397940008672		NA		Affymetrix [~ 8270000] (imputed)	N
3	rs35597309	6	32589266	rs35597309	2015-04-16	25129146	Wu C	2014-08-17	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/25129146	Joint analysis of three genome-wide association studies of esophageal squamous cell carcinoma in Chinese populations.	Esophageal squamous cell carcinoma	5,337 Han Chinese ancestry cases, 5,787 Han Chinese ancestry controls	9,654 Han Chinese ancestry cases, 10,058 Han Chinese ancestry  controls	6p21.32	HLA	HLA-DRB1 - HLA-DQA1	ENSG00000206240	ENSG00000196735		31641	6690	rs35597309-A	rs35597309	0	35597309	intergenic_variant	1	0.072	1E-7	7		1.19	[1.12-1.27]	Affymetrix, Illumina [7556215] (imputed)	N
3	rs11757500	6	32589363	rs73728611	2018-07-09	29691431	Tikkanen E	2018-04-24	Sci Rep	www.ncbi.nlm.nih.gov/pubmed/29691431	Biological Insights Into Muscular Strength: Genetic Findings in the UK Biobank.	Hand grip strength	334,825 British ancestry individuals	NA	6p21.32	HLA-DQA1	HLA-DRB1 - HLA-DQA1	ENSG00000206240	ENSG00000196735		31738	6593	rs73728611-A	rs73728611	0	73728611	intergenic_variant	1	0.8765	1E-9	9		0.003	[0.0022-0.0038] unit increase	Affymetrix [15275733] (imputed)	N
3	rs11757500	6	32589363	rs73728611	2022-04-27	35213538	Richardson TG	2022-02-25	PLoS Biol	www.ncbi.nlm.nih.gov/pubmed/35213538	Characterising metabolomic signatures of lipid-modifying therapies through drug target mendelian randomisation.	Triglyceride levels in large VLDL	115,082 European ancestry individuals	NA	6p21.32		HLA-DRB1 - HLA-DQA1	ENSG00000206240	ENSG00000196735		31738	6593	rs73728611-A	rs73728611	0	73728611	intergenic_variant	1	0.878781	2E-8	7.69897000433602		0.0350323	[0.023-0.047] unit decrease	NR [11722792] (imputed)	N
3	rs11757500	6	32589363	rs73728611	2022-04-27	35213538	Richardson TG	2022-02-25	PLoS Biol	www.ncbi.nlm.nih.gov/pubmed/35213538	Characterising metabolomic signatures of lipid-modifying therapies through drug target mendelian randomisation.	Concentration of large VLDL particles	115,082 European ancestry individuals	NA	6p21.32		HLA-DRB1 - HLA-DQA1	ENSG00000206240	ENSG00000196735		31738	6593	rs73728611-A	rs73728611	0	73728611	intergenic_variant	1	0.878781	5E-8	7.30102999566398		0.0343334	[0.022-0.047] unit decrease	NR [11722792] (imputed)	N
3	rs11757500	6	32589363	rs73728611	2022-04-27	35213538	Richardson TG	2022-02-25	PLoS Biol	www.ncbi.nlm.nih.gov/pubmed/35213538	Characterising metabolomic signatures of lipid-modifying therapies through drug target mendelian randomisation.	Total lipid levels in very large VLDL	115,082 European ancestry individuals	NA	6p21.32		HLA-DRB1 - HLA-DQA1	ENSG00000206240	ENSG00000196735		31738	6593	rs73728611-A	rs73728611	0	73728611	intergenic_variant	1	0.878781	2E-8	7.69897000433602		0.0353342	[0.023-0.048] unit decrease	NR [11722792] (imputed)	N
3	rs11757500	6	32589363	rs73728611	2022-04-27	35213538	Richardson TG	2022-02-25	PLoS Biol	www.ncbi.nlm.nih.gov/pubmed/35213538	Characterising metabolomic signatures of lipid-modifying therapies through drug target mendelian randomisation.	Phospholipid levels in very large VLDL	115,082 European ancestry individuals	NA	6p21.32		HLA-DRB1 - HLA-DQA1	ENSG00000206240	ENSG00000196735		31738	6593	rs73728611-A	rs73728611	0	73728611	intergenic_variant	1	0.878781	5E-8	7.30102999566398		0.0343432	[0.022-0.047] unit decrease	NR [11722792] (imputed)	N
3	rs11757500	6	32589363	rs73728611	2022-04-27	35213538	Richardson TG	2022-02-25	PLoS Biol	www.ncbi.nlm.nih.gov/pubmed/35213538	Characterising metabolomic signatures of lipid-modifying therapies through drug target mendelian randomisation.	Total lipid levels in chylomicrons and extremely large VLDL	115,082 European ancestry individuals	NA	6p21.32		HLA-DRB1 - HLA-DQA1	ENSG00000206240	ENSG00000196735		31738	6593	rs73728611-A	rs73728611	0	73728611	intergenic_variant	1	0.878781	5E-9	8.30102999566398		0.0365405	[0.024-0.049] unit decrease	NR [11722792] (imputed)	N
3	rs11757500	6	32589363	rs73728611	2022-04-27	35213538	Richardson TG	2022-02-25	PLoS Biol	www.ncbi.nlm.nih.gov/pubmed/35213538	Characterising metabolomic signatures of lipid-modifying therapies through drug target mendelian randomisation.	Phospholipid levels in chylomicrons and extremely large VLDL	115,082 European ancestry individuals	NA	6p21.32		HLA-DRB1 - HLA-DQA1	ENSG00000206240	ENSG00000196735		31738	6593	rs73728611-A	rs73728611	0	73728611	intergenic_variant	1	0.878781	3E-8	7.52287874528034		0.0346994	[0.022-0.047] unit decrease	NR [11722792] (imputed)	N
3	rs11757500	6	32589363	rs73728611	2022-04-27	35213538	Richardson TG	2022-02-25	PLoS Biol	www.ncbi.nlm.nih.gov/pubmed/35213538	Characterising metabolomic signatures of lipid-modifying therapies through drug target mendelian randomisation.	Concentration of chylomicrons and extremely large VLDL particles	115,082 European ancestry individuals	NA	6p21.32		HLA-DRB1 - HLA-DQA1	ENSG00000206240	ENSG00000196735		31738	6593	rs73728611-A	rs73728611	0	73728611	intergenic_variant	1	0.878781	2E-8	7.69897000433602		0.0352602	[0.023-0.048] unit decrease	NR [11722792] (imputed)	N
3	rs11757500	6	32589363	rs73728611	2022-04-27	35213538	Richardson TG	2022-02-25	PLoS Biol	www.ncbi.nlm.nih.gov/pubmed/35213538	Characterising metabolomic signatures of lipid-modifying therapies through drug target mendelian randomisation.	Concentration of very large VLDL particles	115,082 European ancestry individuals	NA	6p21.32		HLA-DRB1 - HLA-DQA1	ENSG00000206240	ENSG00000196735		31738	6593	rs73728611-A	rs73728611	0	73728611	intergenic_variant	1	0.878781	3E-8	7.52287874528034		0.0346989	[0.022-0.047] unit decrease	NR [11722792] (imputed)	N
3	rs11757500	6	32589363	rs73728611	2022-08-04	35585065	May-Wilson S	2022-05-18	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/35585065	Large-scale GWAS of food liking reveals genetic determinants and genetic correlations with distinct neurophysiological traits.	F-seafood liking (derived food-liking factor)	156,740 European ancestry individuals	NA	6p21.32		HLA-DRB1 - HLA-DQA1	ENSG00000206240	ENSG00000196735		31738	6593	rs73728611-G	rs73728611	0	73728611	intergenic_variant	1	0.1217	1E-27	27		0.16568	[0.14-0.2] unit decrease	Affymetrix [9618964] (imputed)	N
3	rs11757500	6	32589363	rs73728611	2022-08-04	35585065	May-Wilson S	2022-05-18	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/35585065	Large-scale GWAS of food liking reveals genetic determinants and genetic correlations with distinct neurophysiological traits.	Shellfish liking	155,491 European ancestry individuals	NA	6p21.32		HLA-DRB1 - HLA-DQA1	ENSG00000206240	ENSG00000196735		31738	6593	rs73728611-G	rs73728611	0	73728611	intergenic_variant	1	0.1216	3E-23	22.5228787452803		0.05623	[0.045-0.067] unit decrease	Affymetrix [11353280] (imputed)	N
3	rs11757500	6	32589363	rs73728611	2022-04-27	35213538	Richardson TG	2022-02-25	PLoS Biol	www.ncbi.nlm.nih.gov/pubmed/35213538	Characterising metabolomic signatures of lipid-modifying therapies through drug target mendelian randomisation.	Ratio of triglycerides to phosphoglycerides	115,006 European ancestry individuals	NA	6p21.32		HLA-DRB1 - HLA-DQA1	ENSG00000206240	ENSG00000196735		31738	6593	rs73728611-A	rs73728611	0	73728611	intergenic_variant	1	0.878767	4E-9	8.39794000867204		0.0354428	[0.024-0.047] unit decrease	NR [11722792] (imputed)	N
3	rs9271919	6	32589982	rs9271537	2022-02-14	32929287	Orru V	2020-09-14	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/32929287	Complex genetic signatures in immune cells underlie autoimmunity and inform therapy.	Terminally Differentiated CD4+ T cell Absolute Count	3,395 Sardinian (founder/genetic isolate) ancestry individuals	NA	6p21.32		HLA-DRB1 - HLA-DQA1	ENSG00000206240	ENSG00000196735		32357	5974	rs9271537-T	rs9271537	0	9271537	regulatory_region_variant	1	0.6246700000000001	2E-9	8.69897000433602		0.1866	[0.13-0.25] unit decrease	Illumina [18332267] (imputed)	N
3	rs9273079	6	32590590	rs9271574	2023-02-09	36224396	Yengo L	2022-10-12	Nature	www.ncbi.nlm.nih.gov/pubmed/36224396	A saturated map of common genetic variants associated with human height.	Height	5,314,291 European ancestry, Hispanic or Latin American, East Asian ancestry, African ancestry, South Asian ancestry individuals	NA	6p21.32		HLA-DRB1 - HLA-DQA1	ENSG00000206240	ENSG00000196735		32965	5366	rs9271574-G	rs9271574	0	9271574	regulatory_region_variant	1	0.3186	2E-56	55.698970004336	(conditional)	0.0234	[0.02-0.026] unit increase	Affymetrix, Illumina [1385132] (imputed)	N
3	rs28407950	6	32590735	rs35062987	2018-11-26	30275531	Klarin D	2018-10-01	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/30275531	Genetics of blood lipids among ~300,000 multi-ethnic participants of the Million Veteran Program.	Total cholesterol levels	215,551 European ancestry individuals, 57,332 African American individuals, 24,743 Hispanic individuals	Up to 319,677 individuals	6p21.32	intergenic	HLA-DRB1 - HLA-DQA1	ENSG00000206240	ENSG00000196735		33110	5221	rs35062987-T	rs35062987	0	35062987	regulatory_region_variant	1	0.2102	2E-39	38.698970004336		0.0418	[0.036-0.048] mg dl-1 increase	Affymetrix [up to 31400000] (imputed)	N
3	rs28407950	6	32590735	rs35062987	2023-06-23	35870639	Surapaneni A	2022-07-21	Kidney Int	www.ncbi.nlm.nih.gov/pubmed/35870639	Identification of 969 protein quantitative trait loci in an African American population with kidney disease attributed to hypertension.	HLA class II histocompatibility antigen, DQ alpha 2 chain level in Chronic kidney disease with hypertension and no diabetes (7757_5)	466 African American individuals	NA	6p21.32		HLA-DRB1 - HLA-DQA1	ENSG00000206240	ENSG00000196735		33110	5221	rs35062987-T	rs35062987	0	35062987	regulatory_region_variant	1	0.23	1E-19	19		0.67	[0.53-0.81] unit increase	Illumina [14870897] (imputed)	N
3	rs28407950	6	32590735	rs35062987	2022-11-17	34887591	Graham SE	2021-12-09	Nature	www.ncbi.nlm.nih.gov/pubmed/34887591	The power of genetic diversity in genome-wide association studies of lipids.	Total cholesterol levels	40,963 South Asian ancestry individuals, 48,057 Hispanic individuals, 99,432 Admixed African or African ancestry individuals, 146,492 East Asian ancestry individuals, 1,320,016 European ancestry individuals	NA	6p21.32		HLA-DRB1 - HLA-DQA1	ENSG00000206240	ENSG00000196735		33110	5221	rs35062987-?	rs35062987	0	35062987	regulatory_region_variant	1	NR	3E-125	124.52287874528		NA		NR [52000000] (imputed)	N
3	rs73730372	6	32590768	rs34831921	2021-02-09	32678081	Timmers PRHJ	2020-07-16	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/32678081	Multivariate genomic scan implicates novel loci and haem metabolism in human ageing.	Aging traits (healthspan, parental lifespan or longevity) (multivariate analysis)	at least 837,415 European ancestry individuals	NA	6p21.32	HLA-DRB1, HLA-DQA1	HLA-DRB1 - HLA-DQA1	ENSG00000206240	ENSG00000196735		33143	5188	rs34831921-A	rs34831921	0	34831921	TF_binding_site_variant	1	0.1	6E-13	12.2218487496164		NA		NR [7320282]	N
3	rs73730372	6	32590768	rs34831921	2017-11-27	29030599	Joshi PK	2017-10-13	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/29030599	Genome-wide meta-analysis associates HLA-DQA1/DRB1 and LPA and lifestyle factors with human longevity.	Parental lifespan	up to 586,626 European ancestry individuals, up to 19,433 African ancestry individuals	NA	6p21.32	HLA-DQA1, HLA-DRB1	HLA-DRB1 - HLA-DQA1	ENSG00000206240	ENSG00000196735		33143	5188	rs34831921-A	rs34831921	0	34831921	TF_binding_site_variant	1	0.09	4E-8	7.39794000867204	(EA)	0.6	years increase	Affymetrix, Illumina [at least 13643373] (imputed)	N
3	rs9273079	6	32590879	rs9271585	2019-10-29	31578528	Tin A	2019-10-02	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/31578528	Target genes, variants, tissues and transcriptional pathways influencing human serum urate levels.	Urate levels	174,111 European, East Asian, African American, South Asian and Hispanic ancestry men, 172,102 European, East Asian, African American, South Asian and Hispanic ancestry women	NA	6p21.32	NR	HLA-DRB1 - HLA-DQA1	ENSG00000206240	ENSG00000196735		33254	5077	rs9271585-A	rs9271585	0	9271585	intergenic_variant	1	0.3502	8E-8	7.09691001300806	(men)	0.0311	[0.02-0.042] mg/dL decrease	Affymetrix, Illumina [8249849] (imputed)	N
3	rs9273079	6	32590879	rs9271585	2019-10-29	31578528	Tin A	2019-10-02	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/31578528	Target genes, variants, tissues and transcriptional pathways influencing human serum urate levels.	Urate levels	288,649 European ancestry individuals, 125,725 East Asian ancestry individuals, 33,671 African American individuals, 9,037 South Asian ancestry individuals, 608 Hispanic individuals	NA	6p21.32	HLA-DQA1	HLA-DRB1 - HLA-DQA1	ENSG00000206240	ENSG00000196735		33254	5077	rs9271585-A	rs9271585	0	9271585	intergenic_variant	1	0.4121	3E-7	6.52287874528034	(East Asian)	0.03	[0.019-0.041] mg/dL decrease	Affymetrix, Illumina [8249849] (imputed)	N
3	rs9273079	6	32590879	rs9271585	2019-10-29	31578528	Tin A	2019-10-02	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/31578528	Target genes, variants, tissues and transcriptional pathways influencing human serum urate levels.	Urate levels	288,649 European ancestry individuals, 125,725 East Asian ancestry individuals, 33,671 African American individuals, 9,037 South Asian ancestry individuals, 608 Hispanic individuals	NA	6p21.32	HLA-DQA1	HLA-DRB1 - HLA-DQA1	ENSG00000206240	ENSG00000196735		33254	5077	rs9271585-A	rs9271585	0	9271585	intergenic_variant	1	0.3329	7E-12	11.1549019599857		0.0249	[0.018-0.032] mg/dL decrease	Affymetrix, Illumina [8249849] (imputed)	N
3	rs73730372	6	32591248	rs34967069	2020-04-20	30642433	Timmers PR	2019-01-15	Elife	www.ncbi.nlm.nih.gov/pubmed/30642433	Genomics of 1 million parent lifespans implicates novel pathways and common diseases and distinguishes survival chances.	Parental lifespan	at least 500,193 European ancestry offspring	NA	6p21.32	HLA-DQA1	HLA-DRB1 - HLA-DQA1	ENSG00000206240	ENSG00000196735		33623	4708	rs34967069-T	rs34967069	0	34967069	intergenic_variant	1	0.07	4E-9	8.39794000867204		0.5613	[0.37-0.75] years increase	NR [up to 9000000] (imputed)	N
3	rs73730372	6	32591248	rs34967069	2020-11-24	33067605	Folkersen L	2020-10-16	Nat Metab	www.ncbi.nlm.nih.gov/pubmed/33067605	Genomic and drug target evaluation of 90 cardiovascular proteins in 30,931 individuals.	Tumor necrosis factor receptor superfamily member 6 levels	21,758 European ancestry individuals	9,173 individuals	6p21.32		HLA-DRB1 - HLA-DQA1	ENSG00000206240	ENSG00000196735		33623	4708	rs34967069-T	rs34967069	0	34967069	intergenic_variant	1	0.12	3E-20	19.5228787452803		0.1381	unit increase	Affymetrix, Illumina [20300000] (imputed)	N
3	rs73730372	6	32591567	rs73728618	2020-11-13	32887889	Rashkin SR	2020-09-04	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/32887889	Pan-cancer study detects genetic risk variants and shared genetic basis in two large cohorts.	Cancer (pleiotropy)	64,962 European ancestry cases, 410,350 European ancestry controls	NA	6p21.32		HLA-DRB1 - HLA-DQA1	ENSG00000206240	ENSG00000196735		33942	4389	rs73728618-T	rs73728618	0	73728618	intergenic_variant	1	NR	6E-33	32.2218487496164		1.481	[1.389-1.58]	Affymetrix [7846216] (imputed)	N
3	rs9273079	6	32591597	rs9271609	2022-06-07	35255492	Kousathanas A	2022-03-07	Nature	www.ncbi.nlm.nih.gov/pubmed/35255492	Whole genome sequencing reveals host factors underlying critical Covid-19.	COVID-19 (critical illness vs population or mild symptoms)	5,989 European ancestry cases, 42,891 European ancestry controls, 788 South Asian ancestry cases, 3,793 South Asian ancestry controls, 440 African ancestry cases, 1,350 African ancestry controls, 274 East Asian ancestry cases, 366 East Asian ancestry controls	NA	6p21.32		HLA-DRB1 - HLA-DQA1	ENSG00000206240	ENSG00000196735		33972	4359	rs9271609-T	rs9271609	0	9271609	upstream_gene_variant	1	NR	2E-8	7.69897000433602		NA		Illumina [NR]	N
3	rs9273079	6	32591597	rs9271609	2022-06-07	35255492	Kousathanas A	2022-03-07	Nature	www.ncbi.nlm.nih.gov/pubmed/35255492	Whole genome sequencing reveals host factors underlying critical Covid-19.	COVID-19 (critical illness vs population or mild symptoms)	5,989 European ancestry cases, 42,891 European ancestry controls	NA	6p21.32		HLA-DRB1 - HLA-DQA1	ENSG00000206240	ENSG00000196735		33972	4359	rs9271609-T	rs9271609	0	9271609	upstream_gene_variant	1	0.65	3E-9	8.52287874528034		1.1	[1.09-1.19]	Illumina [8121457]	N
3	rs78496075	6	32592793	rs566952760	2020-04-17	31669095	Zhu Z	2019-10-24	J Allergy Clin Immunol	www.ncbi.nlm.nih.gov/pubmed/31669095	Shared Genetic and Experimental Links between Obesity-Related Traits and Asthma Subtypes in UK Biobank.	Asthma (adult onset)	33,418 European ancestry cases, 393,186 European ancestry controls	NA	6p21.32	NR	HLA-DRB1 - HLA-DQA1	ENSG00000206240	ENSG00000196735		35168	3163	rs566952760-?	rs566952760	0	566952760	intergenic_variant	1	NR	2E-10	9.69897000433602		NA		Affymetrix [~ 8270000] (imputed)	N
3	rs73730372	6	32593144	rs35508382	2020-07-09	31605138	Avitabile M	2019-09-07	Carcinogenesis	www.ncbi.nlm.nih.gov/pubmed/31605138	Neural crest-derived tumor neuroblastoma and melanoma share 1p13.2 as susceptibility locus that shows a long-range interaction with the SLC16A1 gene.	Neuroblastoma or malignant cutaneous melanoma	2,101 European ancestry neuroblastoma cases, 12,874 European ancestry malignant cutaneous melanoma cases, 27,405 European ancestry controls	2,039 European ancestry neuroblastoma cases, 508 European ancestry malignant cutaneous melanoma cases, 3,469 European ancestry controls	6p21.32	HLA-DRB1, HLA-DQA1	HLA-DRB1 - HLA-DQA1	ENSG00000206240	ENSG00000196735		35519	2812	rs35508382-G	rs35508382	0	35508382	upstream_gene_variant	1	0.09124	2E-6	5.69897000433602		1.1408801	[1.08-1.20]	NR [NR] (imputed)	N
3	rs73730372	6	32593144	rs35508382	2023-04-19	36929174	Koel M	2023-03-16	Hum Mol Genet	www.ncbi.nlm.nih.gov/pubmed/36929174	GWAS meta-analyses clarify genetics of cervical phenotypes and inform risk stratification for cervical cancer.	Cervical cancer	8,624 European ancestry cases, 400,573 European ancestry controls, 605 East Asian ancestry cases, 89,731 East Asian ancestry controls	NA	6p21.32		HLA-DRB1 - HLA-DQA1	ENSG00000206240	ENSG00000196735		35519	2812	rs35508382-G	rs35508382	0	35508382	upstream_gene_variant	1	NR	1E-39	39		NA		Illumina [5143473] (imputed)	N
3	rs35597309	6	32593199	rs9271701	2020-03-02	31361310	Johansson A	2019-07-30	Hum Mol Genet	www.ncbi.nlm.nih.gov/pubmed/31361310	Genome-wide association analysis of 350 000 Caucasians from the UK Biobank identifies novel loci for asthma, hay fever and eczema.	Hay fever and/or eczema	84,034 European ancestry cases, 239,773 European ancestry controls	NA	6p21.32	NR	HLA-DRB1 - HLA-DQA1	ENSG00000206240	ENSG00000196735		35574	2757	rs9271701-T	rs9271701	0	9271701	intergenic_variant	1	0.1795	2E-17	16.698970004336		1.067	[1.051-1.082]	Affymetrix [15688218] (imputed)	N
3	rs11757500	6	32593677	rs116189786	2019-05-14	30929738	Ferreira MAR	2019-03-28	Am J Hum Genet	www.ncbi.nlm.nih.gov/pubmed/30929738	Genetic Architectures of Childhood- and Adult-Onset Asthma Are Partly Distinct.	Asthma	40,544 European ancestry cases, 300,671 European ancestry controls	NA	6p21.32	HLA-DRB1, HLA-DQA1	HLA-DRB1 - HLA-DQA1	ENSG00000206240	ENSG00000196735		36052	2279	rs116189786-A	rs116189786	0	116189786	intergenic_variant	1	NR	5E-33	32.301029995664		1.26	[1.22-1.3]	Affymetrix [9000000] (imputed)	N
3	rs73730372	6	32594103	rs34518860	2020-07-22	32276964	Shete S	2020-04-10	Cancer Res	www.ncbi.nlm.nih.gov/pubmed/32276964	A genome-wide association study identifies two novel susceptible regions for squamous cell carcinoma of the head and neck.	Oropharynx cancer	1,144 European ancestry cases, 4,493 European ancestry controls	2,328 European ancestry cases, 3,232 European ancestry controls	6p21.32	HLA-DQA1	HLA-DRB1 - HLA-DQA1	ENSG00000206240	ENSG00000196735		36478	1853	rs34518860-G	rs34518860	0	34518860	intergenic_variant	1	0.89	3E-17	16.5228787452803		1.6393442	[1.47-1.85]	Illumina [7858089] (imputed)	N
3	rs9271919	6	32595223	rs9271858	2013-03-21	23291585	Fakiola M	2013-01-06	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/23291585	Common variants in the HLA-DRB1-HLA-DQA1 HLA class II region are associated with susceptibility to visceral leishmaniasis.	Leishmaniasis (visceral)	989 Indian ancestry cases, 1,089 Indian ancestry controls, 357 Brazilian ancestry cases, 1,613 Brazilian ancestry unaffected relatives	951 Indian ancestry cases, 990 Indian ancestry controls	6p21.32	HLA, HLA-DRB1, HLA-DQA1	HLA-DRB1 - HLA-DQA1	ENSG00000206240	ENSG00000196735		37598	733	rs9271858-G	rs9271858	0	9271858	intergenic_variant	1	0.39	3E-17	16.5228787452803		1.41	[1.30-1.52]	Illumina [521134]	N
3	rs11757500	6	32596370	rs73728888	2022-11-17	34887591	Graham SE	2021-12-09	Nature	www.ncbi.nlm.nih.gov/pubmed/34887591	The power of genetic diversity in genome-wide association studies of lipids.	High density lipoprotein cholesterol levels	40,963 South Asian ancestry individuals, 48,057 Hispanic individuals, 99,432 Admixed African or African ancestry individuals, 146,492 East Asian ancestry individuals, 1,320,016 European ancestry individuals	NA	6p21.32		HLA-DQA1, HLA-DQA1, HLA-DQA1, HLA-DQA1, HLA-DQA1, HLA-DQA1			ENSG00000232062, ENSG00000206305, ENSG00000236418, ENSG00000228284, ENSG00000225890, ENSG00000196735	NA	NA	rs73728888-?	rs73728888	0	73728888	intron_variant	0	NR	1E-22	22		NA		NR [52000000] (imputed)	N
3	rs9271919	6	32596540	rs9271925	2017-08-30	27863252	Astle WJ	2016-11-17	Cell	www.ncbi.nlm.nih.gov/pubmed/27863252	The Allelic Landscape of Human Blood Cell Trait Variation and Links to Common Complex Disease.	Neutrophil percentage of white cells	171,542 European ancestry individuals	NA	6p21.32	HLA-DQA1	HLA-DQA1, HLA-DQA1, HLA-DQA1, HLA-DQA1, HLA-DQA1, HLA-DQA1			ENSG00000232062, ENSG00000206305, ENSG00000236418, ENSG00000228284, ENSG00000225890, ENSG00000196735	NA	NA	rs9271925-G	rs9271925	0	9271925	intron_variant	0	0.3014	3E-9	8.52287874528034		0.0266219	[0.018-0.035] unit decrease	Affymetrix [~ 2500000] (imputed)	N
3	rs28407950	6	32597005	rs6929057	2022-11-17	34887591	Graham SE	2021-12-09	Nature	www.ncbi.nlm.nih.gov/pubmed/34887591	The power of genetic diversity in genome-wide association studies of lipids.	Triglyceride levels	48,057 Hispanic individuals	NA	6p21.32		HLA-DQA1, HLA-DQA1, HLA-DQA1, HLA-DQA1, HLA-DQA1, HLA-DQA1			ENSG00000232062, ENSG00000206305, ENSG00000236418, ENSG00000228284, ENSG00000225890, ENSG00000196735	NA	NA	rs6929057-C	rs6929057	0	6929057	intron_variant	0	0.206999	5E-9	8.30102999566398		0.0504904	[0.034-0.067] unit increase	NR [52000000] (imputed)	N
