GENE	CHR	START	STOP	NSNPS	NPARAM	N	ZSTAT	P	SYMBOL
ENSG00000126500	11	63835660	63896645	157	25	15368	0.52163	0.30096	FLRT1
ENSG00000168439	11	63917744	63982015	128	17	15368	0.18799	0.42544	STIP1
ENSG00000149781	11	63939150	64001354	128	19	15368	0.090783	0.46383	FERMT3
ENSG00000149761	11	63958413	64008158	103	19	15368	0.083523	0.46672	NUDT22
ENSG00000110011	11	63962750	64011758	96	19	15368	0.01246	0.49503	DNAJC4
ENSG00000173511	11	63967010	64016259	98	19	15368	-0.05209	0.52077	VEGFB
ENSG00000173486	11	63973475	64021604	93	18	15368	-0.20368	0.5807	FKBP2
ENSG00000149743	11	63981271	64028726	94	18	15368	-0.41474	0.66083	TRPT1
ENSG00000149782	11	63983995	64046622	113	21	15368	-0.37968	0.64791	PLCB3
ENSG00000173457	11	64001956	64049413	79	15	15368	-0.35457	0.63854	PPP1R14B
ENSG00000173264	11	64002534	64066972	90	18	15368	-0.32336	0.62679	GPR137
ENSG00000182450	11	64023774	64077503	61	15	15368	-0.060765	0.52423	KCNK4
ENSG00000002330	11	64027302	64087176	63	16	15368	-0.039337	0.51569	BAD
ENSG00000219435	11	64032863	64082242	50	14	15368	-0.060249	0.52402	TEX40
ENSG00000173153	11	64038044	64094215	62	16	15368	-0.006687	0.50267	ESRRA
ENSG00000126432	11	64050560	64099283	52	15	15368	-0.043057	0.51717	PRDX5
ENSG00000168071	11	64072695	64135006	103	15	15368	-0.67174	0.74912	CCDC88B
ENSG00000173113	11	64073932	64120556	78	15	15368	-0.40957	0.65894	TRMT112
ENSG00000162302	11	64091620	64149687	117	13	15368	-1.1752	0.88003	RPS6KA4
ENSG00000181908	11	64181546	64229126	73	11	15368	-0.44438	0.67162	AP003774.4
ENSG00000168065	11	64288098	64350347	91	11	15368	0.068067	0.47287	SLC22A11
ENSG00000197891	11	64323113	64379820	86	10	15368	0.51862	0.30201	SLC22A12
ENSG00000110076	11	64363646	64525660	220	19	15368	-0.36693	0.64317	NRXN2
ENSG00000068831	11	64484383	64547928	77	7	15368	-0.030946	0.51234	RASGRP2
ENSG00000068976	11	64503861	64562769	66	7	15368	0.1639	0.43491	PYGM
ENSG00000168066	11	64522078	64581258	62	8	15368	0.39301	0.34716	SF1
ENSG00000168067	11	64546290	64605713	91	20	15368	0.2878	0.38675	MAP4K2
ENSG00000133895	11	64560982	64613766	90	19	15368	0.033106	0.4868	MEN1
ENSG00000171219	11	64580859	64647041	144	22	15368	-0.37854	0.64748	CDC42BPG
ENSG00000110047	11	64609114	64690768	150	15	15368	0.10942	0.45643	EHD1
ENSG00000068971	11	64650025	64711945	104	11	15368	0.29572	0.38372	PPP2R5B
ENSG00000110046	11	64652007	64719722	120	12	15368	0.12477	0.45035	ATG2A
ENSG00000149735	11	64691943	64738360	104	10	15368	-0.8754	0.80932	GPHA2
ENSG00000168070	11	64694989	64774557	176	16	15368	-0.26849	0.60584	C11orf85
ENSG00000168062	11	64745415	64799517	116	21	15368	0.36519	0.35748	BATF2
ENSG00000213465	11	64746585	64799656	112	21	15368	0.39131	0.34778	ARL2
ENSG00000273003	11	64746654	64818042	162	25	15368	0.49283	0.31107	RP11-399J13.3
ENSG00000110025	11	64759880	64818044	143	22	15368	0.39242	0.34737	SNX15
ENSG00000168061	11	64773373	64822300	117	16	15368	0.44166	0.32937	SAC3D1
ENSG00000168060	11	64802290	64861021	123	19	15368	0.4871	0.31309	NAALADL1
ENSG00000162300	11	64816695	64865870	91	17	15368	0.43923	0.33025	ZFPL1
ENSG00000149823	11	64821796	64889332	124	21	15368	0.031366	0.48749	VPS51
ENSG00000146670	11	64823772	64886636	118	20	15368	0.09344	0.46278	CDCA5
ENSG00000187066	11	64842451	64891847	77	14	15368	0.057506	0.47707	TMEM262
ENSG00000149809	11	64844317	64893856	76	14	15368	0.081387	0.46757	TM7SF2
ENSG00000149792	11	64854655	64904843	77	14	15368	-0.0012358	0.50049	MRPL49
ENSG00000174276	11	64873875	64920170	73	16	15368	0.88648	0.18768	ZNHIT2
ENSG00000149806	11	64878100	64924945	73	17	15368	1.0514	0.14653	FAU
ENSG00000162298	11	64879252	64937004	92	19	15368	1.0079	0.15675	SYVN1
ENSG00000204710	11	64902625	64950715	81	19	15368	1.2058	0.11396	SPDYC
ENSG00000014216	11	64913037	64989477	146	23	15368	1.4181	0.078085	CAPN1
ENSG00000254614	11	64935077	64984305	96	14	15368	1.3506	0.088413	AP003068.23
ENSG00000014138	11	64994233	65083060	112	13	15368	1.5621	0.059129	POLA2
ENSG00000149798	11	65047289	65099900	55	11	15368	1.7983	0.036063	CDC42EP2
ENSG00000133884	11	65066225	65130720	91	18	15368	1.8249	0.034006	DPF2
ENSG00000173825	11	65087238	65135084	69	14	15368	1.8235	0.034117	TIGD3
ENSG00000126391	11	65119070	65190996	91	23	15368	0.30503	0.38017	FRMD8
ENSG00000162241	11	65132663	65186172	68	18	15368	-0.69668	0.757	SLC25A45
ENSG00000173727	11	65187728	65244028	93	10	15368	1.198	0.11546	AP000769.1
ENSG00000142186	11	65257548	65316175	53	14	15368	0.63913	0.26137	SCYL1
ENSG00000168056	11	65296276	65361401	87	16	15368	1.3779	0.084115	LTBP3
ENSG00000173465	11	65302901	65351413	60	11	15368	0.92566	0.17731	SSSCA1
ENSG00000176973	11	65304820	65351669	59	10	15368	0.94817	0.17152	FAM89B
ENSG00000173442	11	65308509	65370121	99	16	15368	1.3531	0.088009	EHBP1L1
ENSG00000197136	11	65348244	65414910	109	20	15368	2.7529	0.0029534	PCNXL3
ENSG00000269018	11	65348665	65394947	79	13	15368	2.3207	0.010151	AP001362.1
ENSG00000173338	11	65350326	65398467	77	13	15368	2.3011	0.010694	KCNK7
ENSG00000173327	11	65355226	65417853	97	18	15368	2.7494	0.0029848	MAP3K11
ENSG00000213445	11	65370568	65428401	71	15	15368	3.4874	0.00024391	SIPA1
ENSG00000173039	11	65411067	65465565	92	11	15368	3.8958	4.8936e-05	RELA
ENSG00000172977	11	65444467	65497075	131	15	15368	3.6041	0.00015659	KAT5
ENSG00000172922	11	65472367	65523418	115	13	15368	2.7553	0.0029317	RNASEH2C
ENSG00000172818	11	65519493	65574690	102	14	15368	2.1513	0.015727	OVOL1
ENSG00000254470	11	65533364	65583273	119	18	15368	1.6844	0.046053	AP5B1
ENSG00000172803	11	65566112	65634367	160	19	15368	0.041102	0.48361	SNX32
ENSG00000172757	11	65580493	65664497	175	19	15368	0.48089	0.3153	CFL1
ENSG00000172732	11	65589597	65645124	100	15	15368	0.35742	0.36039	MUS81
ENSG00000172543	11	65612280	65661212	87	11	15368	0.67844	0.24874	CTSW
ENSG00000175602	11	65622875	65669105	99	12	15368	0.69668	0.243	CCDC85B
ENSG00000172638	11	65623912	65676063	107	14	15368	0.70158	0.24147	EFEMP2
ENSG00000172500	11	65641212	65691010	100	16	15368	0.66266	0.25377	FIBP
ENSG00000175592	11	65649520	65703044	108	17	15368	0.6801	0.24822	FOSL1
ENSG00000175550	11	65651728	65699032	98	16	15368	0.55386	0.28984	DRAP1
ENSG00000175573	11	65674279	65721588	74	13	15368	0.68423	0.24692	C11orf68
ENSG00000175467	11	65694160	65757299	128	13	15368	0.82232	0.20545	SART1
ENSG00000175334	11	65734550	65781620	146	12	15368	0.58703	0.27859	BANF1
ENSG00000175315	11	65744312	65790976	145	14	15368	1.1619	0.12263	CST6
ENSG00000175376	11	65754016	65804647	149	17	15368	1.8026	0.035726	EIF1AD
ENSG00000175294	11	65774223	65828988	124	14	15368	2.6878	0.0035959	CATSPER1
ENSG00000087365	11	65783200	65846779	122	13	15368	2.7754	0.0027566	SF3B2
ENSG00000175229	11	65799423	65851651	89	11	15368	2.443	0.0072831	GAL3ST3
ENSG00000175115	11	65802834	66022218	358	20	15368	1.6254	0.052036	PACS1
ENSG00000255038	11	65824748	65872090	78	15	15368	2.6174	0.0044302	RP11-1167A19.2
ENSG00000174996	11	65989765	66045331	88	14	15368	-0.99947	0.84122	KLC2
ENSG00000174903	11	66001004	66054963	80	13	15368	-0.8777	0.80995	RAB1B
ENSG00000174871	11	66010661	66062772	78	14	15368	-0.46234	0.67808	CNIH2
ENSG00000179292	11	66024341	66074135	80	16	15368	0.046718	0.48137	TMEM151A
ENSG00000174851	11	66042051	66091641	88	20	15368	1.1494	0.1252	YIF1A
ENSG00000174807	11	66071958	66119515	97	15	15368	1.5368	0.062167	CD248
ENSG00000255468	11	66080421	66142275	110	13	15368	1.4307	0.076252	RP11-867G23.8
ENSG00000174791	11	66087713	66139311	95	11	15368	1.3991	0.080891	RIN1
ENSG00000174744	11	66094804	66147596	84	9	15368	1.356	0.087554	BRMS1
ENSG00000174684	11	66102843	66150163	73	8	15368	1.2615	0.10356	B3GNT1
ENSG00000174669	11	66119992	66174685	94	7	15368	1.2102	0.1131	SLC29A2
ENSG00000174576	11	66153475	66204178	94	12	15368	1.0722	0.14181	NPAS4
ENSG00000174547	11	66192546	66269209	104	13	15368	-2.1368	0.98369	MRPL11
ENSG00000174516	11	66199216	66254808	65	9	15368	-1.3169	0.90607	PELI3
ENSG00000254986	11	66212484	66287130	119	9	15368	-1.0583	0.85505	DPP3
ENSG00000256349	11	66241550	66311084	139	9	15368	-1.0763	0.85911	CTD-3074O7.11
ENSG00000174483	11	66243077	66311098	135	9	15368	-1.0308	0.84868	BBS1
ENSG00000174165	11	66278108	66348709	148	12	15368	-0.061355	0.52446	ZDHHC24
ENSG00000174080	11	66320934	66371312	83	11	15368	0.36499	0.35756	CTSF
ENSG00000173992	11	66325292	66383490	87	13	15368	0.56611	0.28566	CCS
ENSG00000182791	11	66347640	66395554	40	12	15368	1.0225	0.15328	CCDC87
ENSG00000239306	11	66349053	66404818	51	14	15368	0.95291	0.17032	RBM14
ENSG00000248643	11	66349097	66423940	70	15	15368	1.1193	0.1315	RBM14-RBM4
ENSG00000173933	11	66349097	66444153	89	19	15368	1.051	0.14664	RBM4
ENSG00000173914	11	66422469	66480392	51	16	15368	0.57241	0.28352	RBM4B
ENSG00000173898	11	66442719	66531697	73	23	15368	2.1163	0.017161	SPTBN2
ENSG00000173715	11	66476922	66620987	122	25	15368	2.3373	0.0097123	C11orf80
ENSG00000173653	11	66575306	66624017	50	17	15368	2.1955	0.014062	RCE1
ENSG00000173621	11	66589118	66637946	44	13	15368	2.1754	0.0148	LRFN4
ENSG00000173599	11	66605704	66760847	244	30	15368	1.1776	0.11948	PC
ENSG00000173237	11	66707748	66754475	44	14	15368	0.93428	0.17508	C11orf86
ENSG00000173227	11	66739249	66828334	97	27	15368	0.18973	0.42476	SYT12
ENSG00000173156	11	66789289	66849484	80	25	15368	0.068547	0.47268	RHOD
ENSG00000173120	11	66851740	67035558	218	27	15368	-1.3555	0.91237	KDM2A
ENSG00000179038	11	66953391	66999638	49	13	15368	-0.97746	0.83583	AP001885.1
ENSG00000173020	11	66998881	67064027	72	15	15368	-1.0361	0.84993	ADRBK1
ENSG00000172932	11	67021018	67079956	72	16	15368	-0.48003	0.6844	ANKRD13D
ENSG00000172830	11	67035919	67090078	68	16	15368	-0.15629	0.5621	SSH3
ENSG00000175482	11	67108248	67159443	57	10	15368	-1.2951	0.90236	POLD4
ENSG00000175505	11	67121639	67176648	76	11	15368	-1.0447	0.85192	CLCF1
ENSG00000172613	11	67124176	67175881	72	11	15368	-1.0191	0.84592	RAD9A
ENSG00000175463	11	67136386	67187560	71	12	15368	-1.1283	0.8704	TBC1D10C
ENSG00000172508	11	67147439	67203078	71	12	15368	-0.60204	0.72642	CARNS1
ENSG00000172531	11	67155654	67223654	88	15	15368	-0.036722	0.51465	PPP1CA
ENSG00000175634	11	67160931	67212872	67	12	15368	-0.11879	0.54728	RPS6KB2
ENSG00000175544	11	67184877	67236699	62	9	15368	0.64724	0.25874	CABP4
ENSG00000213402	11	67192981	67240538	56	8	15368	0.81325	0.20804	PTPRCAP
ENSG00000172725	11	67195519	67246292	65	9	15368	0.76642	0.22171	CORO1B
ENSG00000175514	11	67208772	67255200	54	11	15368	0.65151	0.25736	GPR152
ENSG00000110711	11	67215512	67268574	55	12	15368	0.31973	0.37459	AIP
ENSG00000172663	11	67221824	67271743	50	11	15368	0.41244	0.34001	TMEM134
ENSG00000110697	11	67249239	67308734	75	15	15368	-0.15422	0.56128	PITPNM1
ENSG00000167797	11	67263968	67311120	67	13	15368	-0.10457	0.54164	CDK2AP2
ENSG00000167791	11	67276383	67325899	93	13	15368	0.25163	0.40066	CABP2
ENSG00000084207	11	67316066	67364131	133	11	15368	0.61723	0.26854	GSTP1
ENSG00000167792	11	67339323	67390006	136	12	15368	0.80879	0.20932	NDUFV1
ENSG00000184224	11	67360351	67409177	132	12	15368	1.1021	0.13521	C11orf72
ENSG00000167799	11	67385409	67432401	151	19	15368	1.2664	0.10268	NUDT8
ENSG00000167800	11	67388774	67442031	168	20	15368	1.2158	0.11202	TBX10
ENSG00000132744	11	67400026	67453130	148	16	15368	0.93608	0.17462	ACY3
ENSG00000132746	11	67419633	67483671	174	20	15368	0.92347	0.17788	ALDH3B2
ENSG00000006534	11	67741048	67806744	134	15	15368	0.27781	0.39058	ALDH3B1
ENSG00000110057	11	67748575	67807452	111	16	15368	0.38668	0.3495	UNC93B1
ENSG00000110717	11	67763084	67814111	101	14	15368	0.48479	0.31391	NDUFS8
ENSG00000110719	11	67771483	67828362	117	18	15368	0.53458	0.29647	TCIRG1
ENSG00000110721	11	67810326	67923911	166	21	15368	0.53563	0.29611	CHKA
ENSG00000110066	11	67912330	68016295	177	23	15368	-0.56844	0.71513	SUV420H1
ENSG00000171067	11	68018803	68074469	126	16	15368	1.6973	0.044817	C11orf24
ENSG00000162337	11	68045077	68226743	405	34	15368	1.293	0.098001	LRP5
ENSG00000110075	11	68193186	68392802	454	22	15368	0.28681	0.38713	PPP6R3
ENSG00000069482	11	68416247	68468643	137	17	15368	0.79508	0.21328	GAL
ENSG00000132749	11	68464908	68554032	151	16	15368	-0.9897	0.83884	MTL5
ENSG00000110090	11	68512088	68646878	292	28	15368	-1.6757	0.9531	CPT1A
ENSG00000132740	11	68636310	68718070	219	16	15368	-1.0482	0.85272	IGHMBP2
ENSG00000197345	11	68648744	68706303	140	14	15368	-1.0466	0.85235	MRPL21
ENSG00000172938	11	68737490	68783455	95	16	15368	-1.0079	0.84325	MRGPRD
ENSG00000172935	11	68761863	68815877	105	22	15368	0.002119	0.49915	MRGPRF
ENSG00000162341	11	68781365	68868072	236	19	15368	1.438	0.075222	TPCN2
ENSG00000172927	11	69026605	69192494	296	37	15368	0.14841	0.44101	MYEOV
ENSG00000110092	11	69420855	69479242	147	25	15368	1.1047	0.13464	CCND1
ENSG00000149716	11	69457844	69525184	137	20	15368	1.5354	0.062341	ORAOV1
ENSG00000162344	11	69503000	69554410	133	25	15368	0.75391	0.22545	FGF19
ENSG00000268351	11	69577254	69622718	174	31	15368	-0.65664	0.74429	AP001888.1
ENSG00000075388	11	69577797	69625171	185	32	15368	-0.61698	0.73138	FGF4
ENSG00000186895	11	69614992	69668792	215	25	15368	-0.741	0.77065	FGF3
ENSG00000131620	11	69889408	70045634	627	66	15368	-0.73379	0.76846	ANO1
ENSG00000168040	11	70014269	70063496	149	21	15368	-1.3518	0.91177	FADD
ENSG00000131626	11	70081806	70240509	325	19	15368	-1.9286	0.97311	PPFIA1
ENSG00000085733	11	70209510	70292690	148	12	15368	-1.491	0.93201	CTTN
ENSG00000162105	11	70303961	70998623	1841	148	15368	-0.63	0.73565	SHANK2
ENSG00000172890	11	71129155	71245153	369	17	15368	0.46439	0.32118	NADSYN1
ENSG00000172893	11	71129239	71198914	239	14	15368	0.48082	0.31532	DHCR7
ENSG00000244411	11	71203313	71249210	138	16	15368	0.13115	0.44783	KRTAP5-7
ENSG00000241233	11	71214071	71260253	136	16	15368	-0.37706	0.64693	KRTAP5-8
ENSG00000254997	11	71224466	71270653	150	11	15368	-0.26498	0.60449	KRTAP5-9
ENSG00000204572	11	71241609	71289980	173	11	15368	0.10042	0.46001	KRTAP5-10
ENSG00000204571	11	71282901	71349399	228	17	15368	-1.0575	0.85485	KRTAP5-11
ENSG00000187811	11	71282956	71353487	233	18	15368	-1.0629	0.85608	AP000867.1
ENSG00000158483	11	71463556	71522282	196	14	15368	1.2278	0.10976	FAM86C1
ENSG00000184276	11	71509246	71558756	166	12	15368	0.45069	0.32611	DEFB108B
ENSG00000254469	11	71566555	71674700	375	8	15368	-0.78236	0.783	RP11-849H4.2
ENSG00000137522	11	71604747	71718643	311	9	15368	-0.91848	0.82082	RNF121
ENSG00000137496	11	71674587	71726761	119	9	15368	-1.4903	0.93193	IL18BP
ENSG00000137497	11	71703910	71826739	252	10	15368	-0.50521	0.6933	NUMA1
ENSG00000184154	11	71756382	71831828	154	8	15368	-0.40685	0.65794	LRTOMT
ENSG00000149357	11	71786941	71849433	163	12	15368	-0.95601	0.83047	LAMTOR1
ENSG00000110203	11	71790915	71860936	203	18	15368	-1.1821	0.88142	FOLR3
ENSG00000110200	11	71807424	71858826	154	17	15368	-1.173	0.8796	ANAPC15
ENSG00000110195	11	71865602	71917345	138	15	15368	0.58795	0.27828	FOLR1
ENSG00000165457	11	71892645	71942994	118	17	15368	1.7727	0.038138	FOLR2
ENSG00000165458	11	71899745	71960149	138	21	15368	1.9524	0.025446	INPPL1
ENSG00000165462	11	71940121	71991708	99	14	15368	1.2725	0.1016	PHOX2A
ENSG00000162129	11	71993469	72180692	305	15	15368	0.72436	0.23442	CLPB
ENSG00000186642	11	72277185	72420635	405	35	15368	1.3355	0.090864	PDE2A
ENSG00000186635	11	72386114	72539644	302	24	15368	0.10177	0.45947	ARAP1
ENSG00000214530	11	72455774	72539726	111	14	15368	0.127	0.44947	STARD10
ENSG00000168010	11	72490353	72564719	60	19	15368	0.89153	0.18632	ATG16L2
ENSG00000137478	11	72537790	72888306	245	49	15368	1.5668	0.058578	FCHSD2
ENSG00000175591	11	72894343	72957397	136	35	15368	0.41286	0.33985	P2RY2
ENSG00000171631	11	72940550	73019662	169	21	15368	0.67282	0.25053	P2RY6
ENSG00000110237	11	72984334	73090136	226	18	15368	0.27576	0.39137	ARHGEF17
ENSG00000054967	11	73052309	73118519	127	12	15368	0.19645	0.42213	RELT
ENSG00000054965	11	73101532	73344234	327	24	15368	0.64762	0.25861	FAM168A
ENSG00000021300	11	73322223	73383864	160	27	15368	-1.0709	0.85789	PLEKHB1
ENSG00000175582	11	73376683	73507182	289	21	15368	-0.76659	0.77834	RAB6A
ENSG00000175581	11	73463361	73586178	334	23	15368	-1.6911	0.95459	MRPL48
ENSG00000175575	11	73552744	73648790	261	13	15368	-2.6318	0.99575	PAAF1
ENSG00000181924	11	73573712	73623033	122	14	15368	-2.4351	0.99256	COA4
ENSG00000187726	11	73626364	73691411	160	20	15368	-1.5989	0.94507	DNAJB13
ENSG00000175567	11	73675712	73729352	75	11	15368	0.31513	0.37633	UCP2
ENSG00000175564	11	73701326	73755480	75	15	15368	0.47071	0.31892	UCP3
ENSG00000168014	11	73713763	73917255	405	21	15368	0.64877	0.25824	C2CD3
ENSG00000214517	11	73847144	73975748	259	16	15368	0.968	0.16652	PPME1
ENSG00000149380	11	73936846	74057702	274	19	15368	-0.53333	0.7031	P4HA3
ENSG00000165434	11	74031363	74144518	217	22	15368	-0.96881	0.83368	PGM2L1
ENSG00000175538	11	74155886	74213774	158	19	15368	-0.39625	0.65404	KCNE3
ENSG00000077514	11	74169896	74390162	643	32	15368	-0.042273	0.51686	POLD3
ENSG00000175536	11	74192757	74239778	124	10	15368	-0.14183	0.55639	LIPT2
ENSG00000054938	11	74397474	74477430	173	32	15368	-0.22863	0.59042	CHRDL2
ENSG00000166439	11	74424913	74563458	261	20	15368	0.34314	0.36575	RNF169
ENSG00000166435	11	74508784	74695245	305	23	15368	0.37736	0.35295	XRRA1
ENSG00000118363	11	74625292	74700076	119	14	15368	0.57045	0.28419	SPCS2
ENSG00000162139	11	74664179	74739938	136	19	15368	0.17343	0.43116	NEU3
ENSG00000137491	11	74776608	74927594	264	32	15368	1.1264	0.13	SLCO2B1
ENSG00000171561	11	74789758	74835799	61	9	15368	1.3658	0.085995	OR2AT4
ENSG00000261594	11	74916950	74964742	82	11	15368	-0.35299	0.63795	TPBGL
ENSG00000137486	11	74965226	75097873	311	38	15368	2.0218	0.021601	ARRB1
ENSG00000149273	11	75075530	75143324	162	21	15368	0.32615	0.37215	RPS3
ENSG00000149243	11	75123438	75176674	95	14	15368	-1.3683	0.91439	KLHL35
ENSG00000158555	11	75135685	75271948	345	31	15368	-0.062523	0.52493	GDPD5
ENSG00000149257	11	75238101	75293828	177	27	15368	0.23645	0.40654	SERPINH1
ENSG00000171533	11	75287963	75415165	204	20	15368	0.55605	0.28909	MAP6
ENSG00000166391	11	75393864	75454003	151	19	15368	-0.80248	0.78886	MOGAT2
ENSG00000062282	11	75435557	75522579	111	9	15368	-0.88615	0.81223	DGAT2
ENSG00000198382	11	75491212	75864239	542	17	15368	0.58265	0.28007	UVRAG
ENSG00000085741	11	75887369	75956780	196	34	15368	0.74419	0.22838	WNT11
ENSG00000137492	11	76051000	76127015	172	25	15368	-0.23162	0.59158	PRKRIR
ENSG00000179240	11	76057357	76135663	179	28	15368	-0.35693	0.63943	RP11-111M22.2
ENSG00000158636	11	76120967	76274069	320	22	15368	-0.85301	0.80317	C11orf30
ENSG00000137507	11	76358568	76416791	195	34	15368	-0.38143	0.64856	LRRC32
ENSG00000182704	11	76458295	76519198	141	18	15368	-0.78853	0.78481	TSKU
ENSG00000078124	11	76536911	76747841	530	13	15368	-0.40119	0.65586	ACER3
ENSG00000198488	11	76710385	76763096	133	14	15368	-0.89188	0.81377	B3GNT6
ENSG00000149260	11	76742979	76847201	294	42	15368	1.6362	0.050903	CAPN5
ENSG00000254550	11	76778886	76824377	118	26	15368	2.0352	0.020913	OMP
ENSG00000137474	11	76804310	76936284	407	49	15368	2.1509	0.015742	MYO7A
ENSG00000178795	11	76917603	77047732	385	20	15368	-1.0968	0.86363	GDPD4
ENSG00000149269	11	77022752	77220680	425	21	15368	-0.46751	0.67993	PAK1
ENSG00000268635	11	77149416	77198074	114	15	15368	-0.10601	0.54221	DKFZP434E1119
ENSG00000074201	11	77215981	77383850	334	22	15368	2.6776	0.0037072	CLNS1A
ENSG00000178301	11	77265436	77331400	148	13	15368	2.7345	0.0031237	AQP11
ENSG00000048649	11	77361041	77567063	392	17	15368	2.0958	0.018051	RSF1
ENSG00000087884	11	77497155	77639478	266	14	15368	1.9131	0.027867	AAMDC
ENSG00000149262	11	77579766	77740724	393	31	15368	0.85614	0.19596	INTS4
ENSG00000151364	11	77716761	77792237	270	17	15368	-0.94916	0.82873	KCTD14
ENSG00000259112	11	77718017	77825911	395	20	15368	-1.0195	0.84602	NDUFC2-KCTD14
ENSG00000151365	11	77739907	77789397	184	14	15368	-0.95094	0.82918	THRSP
ENSG00000151366	11	77769350	77826265	218	13	15368	-1.1833	0.88165	NDUFC2
ENSG00000159063	11	77801982	77885706	320	10	15368	-0.98493	0.83767	ALG8
ENSG00000118369	11	77864858	77935757	139	21	15368	-0.12462	0.54959	USP35
ENSG00000188997	11	77872295	77934868	125	18	15368	-0.15434	0.56133	KCTD21
ENSG00000033327	11	77916343	78164394	451	9	15368	0.19071	0.42438	GAB2
ENSG00000137513	11	78137007	78320919	393	10	15368	-0.045228	0.51804	NARS2
ENSG00000149256	11	78353876	79186992	2307	210	15368	0.12298	0.45106	TENM4
ENSG00000182103	11	82433053	82479906	106	12	15368	-2.4368	0.99259	FAM181B
ENSG00000137509	11	82524544	82716626	441	26	15368	-0.28308	0.61144	PRCP
ENSG00000165490	11	82576017	82679319	230	20	15368	-0.30948	0.62152	C11orf82
ENSG00000137502	11	82674175	82817965	294	24	15368	0.25304	0.40012	RAB30
ENSG00000165494	11	82833030	82908493	135	21	15368	-0.10086	0.54017	PCF11
ENSG00000137494	11	82869781	82981736	225	26	15368	0.096529	0.46155	ANKRD42
ENSG00000137500	11	82960139	83032450	158	14	15368	-0.23206	0.59175	CCDC90B
ENSG00000150672	11	83156055	85373966	5743	179	15368	2.0226	0.021559	DLG2
ENSG00000171204	11	85304629	85357580	85	14	15368	3.1548	0.00080304	TMEM126B
ENSG00000171202	11	85324011	85377591	70	12	15368	2.8901	0.0019253	TMEM126A
ENSG00000137504	11	85360752	85428951	104	19	15368	2.6936	0.0035345	CREBZF
ENSG00000179071	11	85384893	85432320	75	15	15368	2.1289	0.016633	CCDC89
ENSG00000137501	11	85395267	85557184	361	26	15368	2.3342	0.0097928	SYTL2
ENSG00000150676	11	85531144	85641064	240	31	15368	1.3575	0.087312	CCDC83
ENSG00000215504	11	85553600	85600986	87	13	15368	1.5018	0.066573	AP000974.1
ENSG00000073921	11	85658727	85815924	432	22	15368	-0.74969	0.77328	PICALM
ENSG00000074266	11	85920586	85999855	155	18	15368	0.64146	0.26061	EED
ENSG00000149196	11	85978253	86066969	247	21	15368	1.2073	0.11365	C11orf73
ENSG00000149201	11	86050778	86144151	350	34	15368	1.0562	0.14544	CCDC81
ENSG00000151376	11	86142150	86418678	1022	52	15368	1.9925	0.023158	ME3
ENSG00000150687	11	86467101	86673952	646	63	15368	0.47574	0.31713	PRSS23
ENSG00000174804	11	86646721	86701433	150	16	15368	0.18576	0.42632	FZD4
ENSG00000166575	11	86713886	87044800	1541	39	15368	0.6523	0.2571	TMEM135
ENSG00000123892	11	87836410	87943635	462	33	15368	-0.62394	0.73367	RAB38
ENSG00000109861	11	88016760	88105955	297	22	15368	-0.52132	0.69893	CTSC
ENSG00000168959	11	88227744	88834113	1764	42	15368	0.40742	0.34185	GRM5
ENSG00000077498	11	88875620	89038927	409	19	15368	-0.021004	0.50838	TYR
ENSG00000086991	11	89047524	89357779	640	40	15368	-0.83784	0.79894	NOX4
ENSG00000214414	11	89408467	89461040	107	5	15368	-0.32121	0.62597	TRIM77
ENSG00000168930	11	89520823	89576743	14	3	15368	-1.1153	0.86764	TRIM49
ENSG00000189253	11	89592450	89644185	2	1	15368	-0.50202	0.69217	TRIM64B
ENSG00000223417	11	89634279	89689935	10	5	15368	-1.0567	0.85469	TRIM49D1
ENSG00000204449	11	89729274	89816558	6	3	15368	-0.60623	0.72782	TRIM49C
ENSG00000077616	11	89829683	89936062	385	17	15368	-1.4161	0.92163	NAALAD2
ENSG00000110172	11	89924328	89991532	207	21	15368	-1.1502	0.87496	CHORDC1
ENSG00000165323	11	92050262	92639618	1187	54	15368	0.98137	0.1632	FAT3
ENSG00000134640	11	92667886	92728232	172	19	15368	-1.9623	0.97513	MTNR1B
ENSG00000180773	11	92867341	92966130	183	20	15368	-1.2673	0.89747	SLC36A4
ENSG00000165325	11	93028137	93181653	422	26	15368	1.1649	0.12204	CCDC67
ENSG00000166002	11	93201638	93311674	333	31	15368	0.42459	0.33557	SMCO4
ENSG00000166004	11	93359805	93473522	108	19	15368	0.41206	0.34015	KIAA1731
ENSG00000182919	11	93439757	93507915	101	9	15368	-1.0281	0.84804	C11orf54
ENSG00000166012	11	93453114	93552557	174	11	15368	-1.2537	0.89503	TAF1D
ENSG00000042429	11	93482393	93557861	146	9	15368	-1.6758	0.95311	MED17
ENSG00000214376	11	93541398	93618697	268	23	15368	-1.6632	0.95187	VSTM5
ENSG00000181333	11	93719527	93856917	318	22	15368	0.091907	0.46339	HEPHL1
ENSG00000110218	11	93827094	93925138	223	24	15368	-0.28684	0.61288	PANX1
ENSG00000183560	11	94003759	94050887	156	23	15368	-1.6734	0.95287	FOLR4
ENSG00000123901	11	94100477	94169585	216	26	15368	-1.8475	0.96766	GPR83
ENSG00000020922	11	94142895	94262074	323	20	15368	-1.6386	0.94935	MRE11A
